date,WILLREITIND,S5UTIL,S5CONS,S5COND,Gold_Price
2015-12-21,8736.76,216.3,512.45,615.0737,1078.75
2015-12-22,8762.96,217.95,518.73,617.3471,1074.9
2015-12-23,8859.34,221.31,523.03,621.4976,1068.25
2015-12-24,8859.5,221.13,522.25,625.0298,1068.25
2015-12-28,8910.14,221.55,521.58,623.39,1068.25
2015-12-29,9009.94,222.67,526.08,625.03,1070.1
2015-12-30,8975.72,222.34,524.21,632.0748,1060
2015-12-31,8893.51,220,518.42,627.1241,1060
2016-01-04,8775.79,219.41,511.68,621.0201,1082.25
2016-01-05,8954.26,221.14,515.27,609.8854,1077
2016-01-06,8912.71,220.72,513.58,608.8404,1091.4
2016-01-07,8754.46,219.16,507.05,602.7886,1106.35
2016-01-08,8630.53,219.12,503.22,590.6559,1101.85
2016-01-11,8683.27,220.44,508,584.2697,1100.75
2016-01-12,8621.7,219.36,510.27,589.405,1085.4
2016-01-13,8507.45,219.35,501.4,595.4668,1088.15
2016-01-14,8483.74,222.64,503.75,575.3664,1088.4
2016-01-15,8426.79,220.66,495.72,579.6226,1093.75
2016-01-19,8481.85,223.94,501.84,567.5022,1086.25
2016-01-20,8232.49,218.81,494.55,569.6923,1101.75
2016-01-21,8286.09,218.81,496.61,564.3036,1096.5
2016-01-22,8505.21,222.63,504.68,572.0422,1096.25
2016-01-25,8449.96,220.68,500.66,581.7883,1106.6
2016-01-26,8633.25,222.35,505.22,574.9384,1113.6
2016-01-27,8456.68,222.78,504.69,583.4036,1116.25
2016-01-28,8378.51,226.38,509.92,574.5874,1114
2016-01-29,8542.34,230.77,520.74,581.621,1111.8
2016-02-01,8548.89,233.18,521.91,588.7802,1126.5
2016-02-02,8454.27,234.04,515.3,591.681,1128.5
2016-02-03,8516.02,236.84,514.34,580.3876,1132
2016-02-04,8517.69,235.87,509.64,578.4276,1156.35
2016-02-05,8357.4,236.59,508.98,575.1513,1150.35
2016-02-08,8126.01,235.62,507.69,556.8218,1193.25
2016-02-09,7971.79,236.46,510.79,545.8484,1191
2016-02-10,8027.69,235.81,510.04,544.411,1190
2016-02-11,7901.08,231.39,505.88,543.9927,1241
2016-02-12,7984.26,230.6,513.07,543.5358,1239.75
2016-02-16,8129.87,231.99,516.74,553.267,1209.5
2016-02-17,8202.7,231.48,522.06,566.9364,1210
2016-02-18,8278.83,235.28,519.91,578.9055,1210.1
2016-02-19,8332.15,233.79,520.91,575.0336,1231.15
2016-02-22,8423.14,236.4,523.2,576.9189,1211
2016-02-23,8402.11,236.6,522.97,587.9415,1221.35
2016-02-24,8385.92,237.68,524.52,584.686,1250.75
2016-02-25,8552.2,240.03,530.75,588.1301,1236
2016-02-26,8505.42,233.47,523.1,593.9597,1226.5
2016-02-29,8474.47,233.94,521.06,593.2458,1234.9
2016-03-01,8726.7,232.79,526.46,590.1923,1236.5
2016-03-02,8802.07,233.84,527.13,605.682,1239.2
2016-03-03,8833.9,235.23,529.85,604.9918,1250.25
2016-03-04,8842.57,237.97,532.41,608.3489,1277.5
2016-03-07,8870.06,239.29,529.13,608.1737,1267.9
2016-03-08,8775.55,241.26,530.8,605.3284,1267
2016-03-09,8818.61,242.49,534.64,600.2834,1246.4
2016-03-10,8776.65,242.7,534.67,601.155,1266.5
2016-03-11,8983.36,243.03,535.75,602.1665,1264.75
2016-03-14,8982.1,243.24,535.35,611.6383,1242.75
2016-03-15,8990.75,243.78,536.37,614.046,1232
2016-03-16,9091.66,246.2,537.35,613.9664,1228.5
2016-03-17,9228.15,248.79,541.07,618.4508,1266.5
2016-03-18,9184.26,247.23,540.05,620.1432,1252.1
2016-03-21,9093.42,246.93,540.45,620.7546,1244.9
2016-03-22,9088.23,246.04,536.38,620.9887,1252.5
2016-03-23,9031.64,247.83,536.56,619.5017,1217.6
2016-03-24,9032.38,248.58,536.28,615.6129,1221
2016-03-28,9115.89,247.69,538.59,616.1461,1221
2016-03-29,9319.43,251.16,542.54,619.2834,1226
2016-03-30,9295.88,250.57,545.36,625.1326,1236.25
2016-03-31,9356.11,251.93,543.56,629.0296,1237
2016-04-01,9347.22,252.91,550.37,628.4413,1213.6
2016-04-04,9333.17,251.91,549.59,631.6065,1219.75
2016-04-05,9269.78,247.16,545.91,626.1946,1231.25
2016-04-06,9290.66,246.86,550.16,620.9168,1221.4
2016-04-07,9229.4,246.79,544.75,626.7812,1242.1
2016-04-08,9285.53,247.92,547.57,619.5484,1239.5
2016-04-11,9252.86,246.93,543.67,618.5919,1254.75
2016-04-12,9324.15,248.73,547.06,616.095,1254.6
2016-04-13,9279.26,247.11,542.91,621.0233,1245.75
2016-04-14,9220.53,246.78,540.16,629.389,1233.85
2016-04-15,9291.19,248.4,543.27,629.4747,1227.1
2016-04-18,9333.88,249.22,545.15,631.2797,1234.3
2016-04-19,9336.9,249.53,545.97,637.0411,1255.4
2016-04-20,9176.58,243.43,538.48,634.0044,1252
2016-04-21,9020.95,238.17,529.61,634.2377,1249.25
2016-04-22,9119.92,240.37,531.71,632.674,1243.25
2016-04-25,9203.52,240.82,535.52,630.8666,1238.9
2016-04-26,9236.58,241.2,533.84,631.844,1241.7
2016-04-27,9211.82,244.61,536.19,633.2675,1247.4
2016-04-28,9192.75,244.4,536.3,632.6221,1256
2016-04-29,9097.14,245.76,535.63,625.5773,1285.65
2016-05-02,9259.18,247.7,541.15,628.7649,1285.65
2016-05-03,9269.03,247.66,540.52,637.528,1294
2016-05-04,9401.68,250.39,542.06,631.9365,1283
2016-05-05,9433.89,249.44,542.44,628.9486,1280.25
2016-05-06,9533.63,247.7,544.94,625.0031,1289
2016-05-09,9629.46,249,548.01,629.1285,1265.25
2016-05-10,9635.81,249.3,553.32,631.1318,1262.8
2016-05-11,9400.66,249.9,548.75,639.0438,1276.85
2016-05-12,9457.62,251.06,551.73,626.3953,1279.25
2016-05-13,9360.67,249.86,544.92,627.2184,1265.9
2016-05-16,9459.68,250.15,547.65,620.3269,1285.75
2016-05-17,9276.05,245.98,537.37,623.9288,1277
2016-05-18,9141.36,241.21,531.77,616.7378,1272.9
2016-05-19,9037.95,243.46,535.97,613.1404,1246.25
2016-05-20,9115.07,244,533.6,612.5801,1254.2
2016-05-23,9111.55,241.63,533.65,616.5876,1245.9
2016-05-24,9217.08,244.32,538.42,614.1597,1236.85
2016-05-25,9216.05,243.6,539.31,622.0945,1220.6
2016-05-26,9229.79,246.19,541.1,625.1196,1223.85
2016-05-27,9275.27,246.77,541.75,626.3978,1216.25
2016-05-31,9277.7,248.16,539.07,629.4374,1212.1
2016-06-01,9276.31,248.95,543.06,628.7757,1214.5
2016-06-02,9318.15,248.78,543.95,627.9362,1212.4
2016-06-03,9341.38,252.91,547.32,631.0576,1240.5
2016-06-06,9261.22,252.45,547.47,627.5794,1244
2016-06-07,9309.29,252.02,547.21,628.3378,1241
2016-06-08,9368.05,253.57,550.31,629.1536,1263
2016-06-09,9386.52,255.8,552.34,629.6857,1263.9
2016-06-10,9339.93,255.09,552.86,628.4576,1275.5
2016-06-13,9344.1,254.73,548.02,621.9739,1280.8
2016-06-14,9319.94,256.07,549.53,618.0778,1287.15
2016-06-15,9413.73,254.25,547.92,616.4706,1283.3
2016-06-16,9467.75,255.93,551.27,618.1042,1310.75
2016-06-17,9463.22,256.81,548.77,620.4177,1290.7
2016-06-20,9469.27,255.77,549.99,619.5118,1281.8
2016-06-21,9510.65,256.19,551.65,624.9244,1272.6
2016-06-22,9492.72,255.04,551.62,623.6449,1264.85
2016-06-23,9543.79,255.89,555.28,622.5748,1262.15
2016-06-24,9442.13,256.12,544.56,628.4587,1315.5
2016-06-27,9452.93,259.42,543.28,605.6918,1324.55
2016-06-28,9662.23,260.25,546.49,594.4938,1309.7
2016-06-29,9781.44,260.97,552.8,605.8397,1321.5
2016-06-30,9879.82,266.7,564.99,615.7686,1320.75
2016-07-01,9888.59,266.56,563.26,620.4125,1340
2016-07-05,9990.38,268.49,566.13,625.9485,1350.75
2016-07-06,9953.19,269.14,566.12,621.3752,1366.25
2016-07-07,9854.38,264.27,565.48,626.6251,1356.7
2016-07-08,10017.63,266.87,571.15,629.1058,1354.25
2016-07-11,10085.38,266.64,571.45,640.1542,1357.1
2016-07-12,10090.15,263,568.34,643.7301,1342.4
2016-07-13,10142.7,265.01,571.26,646.68,1342.75
2016-07-14,10056.68,263.29,571.69,643.6014,1323.6
2016-07-15,10058.03,264.06,571.61,646.2153,1327
2016-07-18,10079.27,264.68,570.7,643.3049,1334.7
2016-07-19,10133.84,264.29,569.76,645.3623,1330.9
2016-07-20,10133.43,262.98,567.47,644.1807,1315.9
2016-07-21,10157.92,264.44,565.72,646.7213,1321.15
2016-07-22,10245.69,267.92,568.3,645.0763,1320.75
2016-07-25,10234.28,267.54,567.51,648.134,1313.15
2016-07-26,10182.26,265.21,563.08,648.9989,1323
2016-07-27,10086.89,262.12,554.93,647.9328,1329
2016-07-28,10171.6,262.9,557.56,645.7201,1341.75
2016-07-29,10309.81,264.75,560.03,647.2285,1342
2016-08-01,10343.63,264.69,560.71,647.8101,1349.65
2016-08-02,10175.06,263.14,560.1,648.6295,1363.75
2016-08-03,10120.58,261.54,557.2,639.1514,1358.9
2016-08-04,10083.29,261.25,558.11,640.7657,1362.75
2016-08-05,10102.15,257.65,559.42,640.4452,1340.4
2016-08-08,10127.29,257.36,558.54,647.3136,1336.8
2016-08-09,10173.7,257.1,559.89,645.1926,1341
2016-08-10,10159.52,256.96,561.97,643.0455,1347.7
2016-08-11,10038.86,257.26,561.62,644.4544,1355
2016-08-12,10079.62,257.47,563.36,651.0591,1352.2
2016-08-15,10078.16,253.48,562.49,650.8685,1339.4
2016-08-16,9961.35,250.44,559.86,651.7025,1344
2016-08-17,9996.18,254.15,561.72,648.1467,1343.35
2016-08-18,9986.94,257.27,563.31,646.8337,1350.05
2016-08-19,9913.23,254.14,561.86,646.4897,1346.4
2016-08-22,9956.47,254.85,562.22,646.3061,1335.9
2016-08-23,9961.27,253.62,561.21,645.7498,1342
2016-08-24,9915.8,253.62,560.31,648.8672,1327.25
2016-08-25,9970.25,253.72,557.95,645.9844,1321.3
2016-08-26,9875.78,248.36,555.33,643.6027,1318.75
2016-08-29,9980.51,250.31,558.38,641.8618,1318.75
2016-08-30,9966.57,247.73,555.57,643.827,1318.15
2016-08-31,9974.57,248.49,556.26,640.2243,1309.25
2016-09-01,9953.36,247.46,556.55,638.631,1309.5
2016-09-02,10031.49,250.52,560.25,639.7863,1324.7
2016-09-06,10092.38,253.33,561.7,640.7079,1337.25
2016-09-07,10152.76,253.05,556.58,641.7265,1348.35
2016-09-08,10024.19,253.93,554.03,641.74,1343.4
2016-09-09,9640.53,244.4,538.55,636.7526,1330.85
2016-09-12,9754.35,248.64,548.76,621.1141,1324.6
2016-09-13,9504.92,245.2,541.17,630.0807,1323.65
2016-09-14,9539.49,246.32,539.58,620.5869,1321.75
2016-09-15,9571.6,248.05,543.93,620.7821,1310.8
2016-09-16,9573.11,250.32,542.31,625.0718,1308.35
2016-09-19,9655.66,252.81,541.52,624.0702,1314.85
2016-09-20,9648.23,252.32,542.82,623.41,1313.8
2016-09-21,9765.08,257.62,545.85,624.0143,1326.1
2016-09-22,9946.74,259.08,550.72,629.6669,1339.1
2016-09-23,9971.83,258.75,547.94,634.5341,1338.65
2016-09-26,9992.6,258.21,542.85,633.0946,1340.5
2016-09-27,9883.84,254.99,545.51,626.0272,1327
2016-09-28,9967.56,254.25,546.13,632.2452,1322.5
2016-09-29,9827.34,250.56,541.27,634.1703,1318.1
2016-09-30,9760.32,248.79,546.54,630.7875,1322.5
2016-10-03,9574.79,245.44,543.26,635.9608,1313.3
2016-10-04,9445.83,240.11,538.37,635.6743,1283.3
2016-10-05,9262.13,239.52,537.41,633.6198,1269.4
2016-10-06,9271.18,239.48,538.04,636.0696,1254.5
2016-10-07,9259.56,239.31,537.03,636.4026,1258.75
2016-10-10,9312.14,241.3,537.12,633.5958,1259.5
2016-10-11,9224.69,238.46,534.02,634.1808,1253.45
2016-10-12,9324.75,240.82,536.72,626.9608,1256.5
2016-10-13,9387.77,243.85,536.79,629.4063,1261.05
2016-10-14,9352.77,242.5,537.26,627.3878,1251.75
2016-10-17,9369.75,243.83,535.02,626.3883,1254.8
2016-10-18,9426.05,245.83,536.62,621.5432,1258.2
2016-10-19,9449.93,245.3,533.05,625.1818,1269.05
2016-10-20,9425.11,245.14,532.24,628.2841,1271.65
2016-10-21,9384.71,243.85,534.92,627.3574,1266.05
2016-10-24,9408.94,244.8,538.76,632.1794,1265.55
2016-10-25,9382.07,246.07,540.35,636.7172,1269.4
2016-10-26,9264.63,246.61,540.34,629.1563,1270.5
2016-10-27,9030.13,245.3,537.61,626.4715,1266.25
2016-10-28,9060.24,245.95,540.13,621.0498,1273
2016-10-31,9212.7,250.83,541.27,619.6505,1272
2016-11-01,9011.43,246.4,538.71,620.5196,1288.45
2016-11-02,8889.32,243.24,537.77,615.3105,1303.75
2016-11-03,8835.62,244.07,534.3,611.7684,1301
2016-11-04,8897.89,243.19,529.04,610.261,1302.8
2016-11-07,9038,247.51,538.27,608.9319,1283.05
2016-11-08,9091.71,249.26,540.71,622.9733,1282.35
2016-11-09,8962.24,240.09,533.54,625.9469,1281.4
2016-11-10,8846.99,234.17,518.63,627.1013,1267.5
2016-11-11,8904.08,233.27,517.8,629.1788,1236.45
2016-11-14,9122.96,232.73,516.4,633.2136,1213.6
2016-11-15,9020.72,236.68,519.99,632.806,1226.95
2016-11-16,8994.67,234.74,519.93,634.9586,1229.2
2016-11-17,8903.36,234.57,519.06,638.4241,1226.75
2016-11-18,8919.96,233.79,517.06,646.1871,1211
2016-11-21,8888.77,236.34,520.77,644.0388,1214.25
2016-11-22,9033.72,236.95,523.42,648.1028,1212.25
2016-11-23,9003.25,234.8,520.37,656.0914,1185.35
2016-11-25,9048,238.15,524.48,656.7493,1187.7
2016-11-28,9098.74,242.86,525.33,658.55,1187
2016-11-29,9181.36,243.63,525.46,653.0569,1186.55
2016-11-30,9095.21,235.88,516.81,654.2476,1178.1
2016-12-01,8969.18,233.75,513.32,648.5462,1161.85
2016-12-02,9055.08,235.9,516.93,649.114,1173.5
2016-12-05,9131.41,236.41,517.32,645.4746,1162.2
2016-12-06,9190.91,235.82,519.01,651.7675,1172.5
2016-12-07,9383.27,238.68,526.68,653.8186,1177.65
2016-12-08,9436.52,239.27,524.31,665.9377,1171.05
2016-12-09,9418.14,241.75,531.43,666.3541,1163.6
2016-12-12,9480.97,244.21,534.06,667.7158,1156.1
2016-12-13,9486.77,246.76,536.35,662.3821,1158.55
2016-12-14,9279.07,241.72,530.77,667.8621,1162.25
2016-12-15,9229.8,243.21,533.35,663.5052,1126.95
2016-12-16,9382.24,246.22,536.06,661.8275,1131.6
2016-12-19,9468.76,247.14,536.86,658.8221,1136.25
2016-12-20,9488.01,247.43,535.23,660.1929,1125.7
2016-12-21,9341.5,246.5,535.24,665.3678,1133.65
2016-12-22,9329.44,247.34,534.56,665.036,1131.35
2016-12-23,9346.59,247.32,535.33,658.3318,1131.35
2016-12-27,9366.67,247.31,535.43,656.7265,1131.35
2016-12-28,9308.14,244.89,532.16,659.0286,1134.6
2016-12-29,9419.72,248.03,534.27,654.8915,1145.9
2016-12-30,9537.63,246.83,531.79,653.9136,1145.9
2017-01-03,9566.97,246.09,533.32,647.8203,1151
2017-01-04,9709.74,246.91,533.68,651.8106,1164.25
2017-01-05,9731.7,247.15,535.04,660.4823,1176.7
2017-01-06,9736.27,247.96,535.28,660.0467,1175.85
2017-01-09,9640.36,244.72,531.6,662.9131,1178.5
2017-01-10,9547.26,244.05,528.41,662.4698,1189.5
2017-01-11,9480.79,246.42,529.69,665.1079,1178.55
2017-01-12,9523.34,246.73,529.36,666.5788,1205.05
2017-01-13,9509.08,246.32,529.18,666.3742,1190.35
2017-01-17,9578.2,249.17,536.31,668.4147,1216.05
2017-01-18,9602.25,248.76,537.75,669.892,1214.75
2017-01-19,9505.3,246.6,535.76,668.6036,1196.05
2017-01-20,9577.9,246.97,539.42,666.3517,1200.55
2017-01-23,9652.73,245.77,538.78,667.9622,1212.85
2017-01-24,9647.46,245.77,542.87,668.4021,1216.8
2017-01-25,9579.94,245.72,542.96,673.8477,1195
2017-01-26,9561.33,245.79,540.72,677.7863,1189.7
2017-01-27,9459.57,245.75,537.31,679.3551,1184.85
2017-01-30,9400.01,245.85,537.64,677.3403,1192.8
2017-01-31,9471.57,249.82,539.51,676.7931,1212.8
2017-02-01,9348.23,245.5,536.44,674.9148,1203.65
2017-02-02,9457.16,247.85,540.69,673.7435,1221.95
2017-02-03,9511.79,248.14,543.55,673.2322,1215.2
2017-02-06,9492.42,247.76,541.25,672.4971,1226.75
2017-02-07,9453.03,248.25,545.71,670.4672,1231
2017-02-08,9532.19,250.51,547.9,669.5474,1242.1
2017-02-09,9547.92,248.41,550,673.6747,1236.8
2017-02-10,9617.18,249.94,549.65,678.2767,1228.3
2017-02-13,9622.17,250.96,549.92,681.9741,1222.25
2017-02-14,9574.66,249.13,550.41,682.6732,1230.75
2017-02-15,9535.64,248.17,554.94,686.6816,1224.4
2017-02-16,9600.97,250.52,555.33,690.1414,1240.55
2017-02-17,9625.45,250.68,559.01,687.0824,1241.95
2017-02-21,9755.4,253.39,564.63,689.0822,1233.2
2017-02-22,9720.63,254.43,563.91,693.2123,1236.65
2017-02-23,9773.97,257.1,565.3,693.374,1247.9
2017-02-24,9813.31,260.67,567.63,688.4959,1253.65
2017-02-27,9872.71,259.17,564.51,691.4286,1257.2
2017-02-28,9809.57,261.6,565.79,691.6804,1255.6
2017-03-01,9777.71,259.02,567.94,687.21,1240.4
2017-03-02,9730.51,260.94,567.84,694.1349,1238.1
2017-03-03,9687.86,260.03,565.64,693.1,1226.5
2017-03-06,9641.8,259.55,563.18,691.63,1230.95
2017-03-07,9598.25,259.56,562.56,689.2338,1216.65
2017-03-08,9440.59,255.56,560.95,686.96,1209.2
2017-03-09,9281.72,254.95,562.17,689.1066,1206.55
2017-03-10,9245.71,257,564.66,688.89,1202.65
2017-03-13,9259.95,257.6,563.9,689.8243,1204.2
2017-03-14,9253.94,257.37,562.96,691.2034,1204.6
2017-03-15,9456.61,261.59,567.19,691.3444,1198.8
2017-03-16,9438.87,258.75,567.46,694.8495,1229.35
2017-03-17,9471.57,260.24,566.53,695.1876,1229.6
2017-03-20,9454.75,258.48,567.19,695.8159,1232.4
2017-03-21,9419.44,262.11,566.17,694.0964,1241.6
2017-03-22,9409.96,263.11,565.38,685.4993,1249.05
2017-03-23,9486.82,262.47,563.96,686.3333,1247.5
2017-03-24,9478.41,263.53,562.48,687.6404,1247.5
2017-03-27,9386.92,262.32,562.2,688.8203,1257.55
2017-03-28,9430.49,262.47,563.76,688.9608,1257.25
2017-03-29,9464.92,261.26,564.48,694.2512,1251.1
2017-03-30,9486.95,259.48,563.1,698.1697,1248.8
2017-03-31,9540.93,260.25,561.79,700.0569,1244.85
2017-04-03,9565.63,260.25,560.92,700.239,1247.25
2017-04-04,9562.95,261.11,562.38,697.0521,1257.65
2017-04-05,9576.76,262.48,561.48,696.0612,1245.8
2017-04-06,9628.19,262.08,561.03,694.4995,1252.5
2017-04-07,9634.27,260.69,562.47,696.9688,1266.45
2017-04-10,9710.38,261.25,563.97,694.5152,1250.05
2017-04-11,9776.89,261.19,564.26,696.9944,1252.9
2017-04-12,9757.96,263.11,566.81,696.64,1274.3
2017-04-13,9731.14,262.15,563.79,693.8478,1284.15
2017-04-17,9852.62,263.46,567.83,689.2954,1284.15
2017-04-18,9877.01,263.89,570.72,695.86,1278.95
2017-04-19,9860.93,262.14,567.44,696.1546,1279.05
2017-04-20,9859.16,261.12,566.03,696.82,1282.1
2017-04-21,9815.84,262.52,564.69,703.77,1281.85
2017-04-24,9709.21,263.79,570.14,702.34,1269.4
2017-04-25,9757.99,263.55,572.03,706.6027,1267.8
2017-04-26,9662.04,262.53,567.39,712.3255,1261.85
2017-04-27,9633.93,263.33,566.56,715.8867,1262.8
2017-04-28,9535.09,262.16,566.54,719.8105,1266.45
2017-05-01,9597.79,260.45,563.65,716.7304,1266.45
2017-05-02,9580.91,261.11,560.55,717.2347,1255.45
2017-05-03,9455.04,259.83,561.29,718.5463,1250.3
2017-05-04,9447.89,260.9,565.65,714.3135,1228.45
2017-05-05,9513.93,262.36,567.04,713.5308,1228.05
2017-05-08,9448.89,262.2,566.86,717.4967,1229.8
2017-05-09,9402.28,259.91,564.62,719.2928,1220.4
2017-05-10,9482.78,260.33,564.89,722.7601,1222.95
2017-05-11,9432.29,260.35,565.39,720.7579,1223.15
2017-05-12,9385.77,261.68,564.06,716.4589,1231.25
2017-05-15,9415.06,262.63,566.26,715.1556,1233.3
2017-05-16,9345.91,260.53,565.22,715.0596,1234.2
2017-05-17,9388.15,261.17,564.25,712.7254,1257.4
2017-05-18,9452.14,262.18,564.62,701.2734,1255.9
2017-05-19,9511.67,263.02,567.65,705.4475,1252
2017-05-22,9533.96,265.39,571.16,709.5657,1258.85
2017-05-23,9549.3,266.01,571.57,713.4445,1260.2
2017-05-24,9617.12,267.81,574.33,710.5591,1252.55
2017-05-25,9603.66,269.69,578.37,713.0704,1256.95
2017-05-26,9529.3,269.54,580.26,719.6978,1265.05
2017-05-30,9468.39,270.43,580.17,721.9126,1262.7
2017-05-31,9479.42,271.69,581.55,721.9805,1266.2
2017-06-01,9522.68,273.64,585.77,723.7558,1264.85
2017-06-02,9611.57,274.03,587.79,730.0002,1274.95
2017-06-05,9582.63,272.72,588.35,732.9617,1279.95
2017-06-06,9532.38,272.24,586.78,730.5235,1293.5
2017-06-07,9608.01,273.08,586.34,724.4439,1291
2017-06-08,9590.61,270.68,581.73,725.9269,1273.1
2017-06-09,9658.69,270.66,581.46,721.2175,1266.55
2017-06-12,9757.49,270.06,581.14,718.106,1266.4
2017-06-13,9775.8,270.5,581.34,717.3362,1262
2017-06-14,9797.56,272.1,584.83,721.6582,1275.5
2017-06-15,9844.98,273.63,583.84,721.192,1254.55
2017-06-16,9824.62,274.95,578.04,717.9568,1255.4
2017-06-19,9826.81,273.92,580.91,717.7643,1248.15
2017-06-20,9809.52,274.06,578.73,723.5801,1242.2
2017-06-21,9791.39,272.3,576.46,714.5154,1242.5
2017-06-22,9800.3,271.12,572.66,715.2782,1250.8
2017-06-23,9835.45,270.14,572.93,713.99,1255.7
2017-06-26,9885.29,272.24,575.19,713.3165,1245.25
2017-06-27,9806.6,268.83,570.08,715.3423,1249.55
2017-06-28,9815.81,266.28,572.35,710.0245,1248
2017-06-29,9717.09,264.1,565.63,717.0313,1243.5
2017-06-30,9711.09,263.77,566.83,710.0867,1242.25
2017-07-03,9843.14,262.35,566.18,714.0551,1229.25
2017-07-05,9701.38,261.3,565.78,712.74,1220.3
2017-07-06,9512.4,260.95,562.7,711.0107,1224.9
2017-07-07,9569.79,261.32,562.39,703.6783,1215.65
2017-07-10,9474.17,260.9,558.52,709.4928,1211.9
2017-07-11,9467.16,260.82,556.86,711.0564,1211.05
2017-07-12,9577.5,263.03,559.94,709.6557,1218.8
2017-07-13,9596.41,262.1,559.98,714.9719,1218.9
2017-07-14,9686.01,263.52,564.15,715.5303,1230.3
2017-07-17,9758.17,264.55,564.54,717.5261,1234.1
2017-07-18,9744.99,265.28,564.67,719.3638,1240.75
2017-07-19,9816.21,266.53,566.4,722.3632,1242.15
2017-07-20,9761.07,268.3,565.98,726.0438,1238.7
2017-07-21,9756.99,270.35,567.44,724.1388,1248.55
2017-07-24,9739.24,267.84,565.36,724.9587,1255.55
2017-07-25,9751.97,266.48,569.5,722.2352,1254.4
2017-07-26,9822.82,268.82,569.7,727.5916,1248.1
2017-07-27,9835.39,269.41,574.78,727.4601,1261.1
2017-07-28,9816.25,269.03,569.53,732.5279,1264.9
2017-07-31,9818.35,270.04,569.04,727.1148,1267.55
2017-08-01,9860.7,271.39,568.49,726.6456,1270.95
2017-08-02,9783.72,272.63,568.08,728.2342,1269.6
2017-08-03,9754.64,273.78,567.21,726.308,1268.1
2017-08-04,9784.24,272.98,566.14,724.1527,1257.7
2017-08-07,9778.72,273.53,570.24,724.3264,1258
2017-08-08,9734.35,274.43,568.1,725.6826,1261.8
2017-08-09,9706.34,273.07,568.88,725.3693,1271.05
2017-08-10,9633.76,273.76,566.21,721.9639,1284.4
2017-08-11,9570.43,272,566.56,710.9933,1286.1
2017-08-14,9740.93,273.58,569.63,714.6573,1282.3
2017-08-15,9702.65,274.95,572.23,719.5696,1270.3
2017-08-16,9729.21,275.83,574.03,713.1045,1272.75
2017-08-17,9667.79,273.71,568.87,716.3107,1285.15
2017-08-18,9574.1,275.43,566.82,705.0977,1295.8
2017-08-21,9675.52,276.33,569.29,701.6769,1292.9
2017-08-22,9653.33,276.88,569.5,702.9822,1284.2
2017-08-23,9753.1,277.59,567.56,710.3262,1286.65
2017-08-24,9723.18,277.37,559.93,704.367,1289
2017-08-25,9764.64,278.22,561.3,702.5775,1285.3
2017-08-28,9688.73,278.85,560.17,704.3788,1285.3
2017-08-29,9677.84,278.43,561.7,705.0529,1318.65
2017-08-30,9733.93,277.22,561.53,703.7094,1308.5
2017-08-31,9778.33,277.28,561.81,708.6144,1311.75
2017-09-01,9815.61,276.45,564.14,712.1257,1320.4
2017-09-05,9787.91,277.26,565.22,715.3936,1335.55
2017-09-06,9817.73,275.81,567.17,712.458,1337.85
2017-09-07,9880.63,277.8,568.3,716.3936,1343.5
2017-09-08,9890.26,279.03,564.63,710.2888,1346.25
2017-09-11,9981.01,281.62,568.44,707.7716,1334.2
2017-09-12,9856.98,276.69,569.23,711.5591,1326.5
2017-09-13,9834.62,275.22,569.63,714.6556,1327.55
2017-09-14,9924.98,277.62,567.56,719.7938,1324.55
2017-09-15,9935.38,277.9,568.86,715.8749,1322.85
2017-09-18,9881.92,275.17,569.09,714.2186,1312.1
2017-09-19,9817.29,274.58,567.52,711.1875,1309.6
2017-09-20,9790.31,272.45,562.45,710.8445,1311.3
2017-09-21,9768.19,272.2,556.99,713.3443,1292.1
2017-09-22,9702.27,270.25,555.71,711.6179,1294.8
2017-09-25,9757.91,272.53,559.47,713.1904,1293.3
2017-09-26,9774.79,272.11,559.96,711.7459,1300.05
2017-09-27,9692.85,268.45,555.88,711.3306,1282.55
2017-09-28,9757.43,269.27,555.98,715.1536,1283.35
2017-09-29,9770.33,268.97,555.39,714.8275,1283.1
2017-10-02,9746.47,269.57,554.28,717.4718,1273.7
2017-10-03,9738.96,268.54,554.79,718.7618,1271.25
2017-10-04,9790.67,271.39,556.82,721.3674,1274.25
2017-10-05,9834.71,271.06,559.08,725.1653,1274.5
2017-10-06,9812.36,270.89,553.77,729.2438,1261.8
2017-10-09,9832.51,271.26,552.3,730.3655,1278.75
2017-10-10,9860.18,273.92,557.76,727.7999,1291.4
2017-10-11,9901.73,275.21,559.09,727.0121,1289.25
2017-10-12,9958.07,276.58,561.35,727.5295,1290.25
2017-10-13,9980.12,274.48,562.1,722.7015,1299.6
2017-10-16,9931.45,274,562.33,725.8496,1303.3
2017-10-17,9940.48,275.6,560.25,727.1836,1284.75
2017-10-18,9934.84,275.19,559.69,727.4531,1280.2
2017-10-19,9895.33,277.97,556.25,725.6014,1286.4
2017-10-20,9843.19,278.32,555.16,725.5277,1281.2
2017-10-23,9808.04,278.47,554.55,727.0294,1274.9
2017-10-24,9746.66,278.69,552.68,722.0087,1276.45
2017-10-25,9725.08,277.47,551.05,724.0117,1275
2017-10-26,9652.43,277.47,551.75,721.2383,1273.75
2017-10-27,9688.95,279.17,547.02,723.6031,1266.45
2017-10-30,9678.07,279.22,541.98,735.17,1272
2017-10-31,9682.48,279.35,546.55,732.3005,1270.15
2017-11-01,9732.27,277.78,548.13,731.9747,1277.05
